Date,International_Reserves_US,CPI_Index_US,Industrial_Production_Index_France,Exchange_Rate_France,International_Reserves_France,CPI_Index_France
1980-11-01,25673.0258480913,39.2102010726627,80.514981144166,4.448999999,73890.1603662993,40.3991975927783
1980-12-01,26755.9672033543,39.5770801470268,78.4112157819516,4.567399999,77330.8509309785,40.7872670643509
1981-01-01,28315.8056068365,39.8980993370954,80.5864683166684,4.6411,78713.1019975405,41.2529694346196
1981-02-01,29681.7917926563,40.310838295755,83.0068197285364,4.968099999,79626.1338242016,41.641049464182
1981-03-01,30409.4466975767,40.585997601528,80.8213547406049,4.969999999,80097.3954688552,42.0291294937444
1981-04-01,29692.7792780801,40.8611569073011,79.5754354484197,5.1056,80037.8043950128,42.6112548170828
1981-05-01,29395.2225948609,41.1821760973697,78.8707761766101,5.488999999,79483.9974132475,42.9993348466452
1981-06-01,29582.1524981615,41.5490551717338,79.1873622262637,5.661199999,62462.3404598604,43.4262260465607
1981-07-01,28866.9208434738,42.0076540146889,70.220828303816,5.799399999,61858.7422275282,44.1635749353323
1981-08-01,29265.1391057044,42.3286732047575,51.7567128917596,5.981499999,60553.1592791768,44.7068890883176
1981-09-01,29715.202935334,42.7414121634171,76.2257507940201,5.644299999,58909.1298227212,45.2113920709497
1981-10-01,30247.8667042926,42.8331319320081,78.7992890041076,5.6248,58736.969991327,45.7935173942881
1981-11-01,31001.3755037161,42.9707115848947,81.5260140124146,5.614699999,58851.2463347646,46.1815974238505
1981-12-01,30074.509985741,43.1082912377812,79.4222486502003,5.715599999,56138.8827875567,46.4532545003431
